Fold,Test_File,True_Label,Predicted_Label,Count
1,p_80-ner-event-preanno_NL-HaNA_1.04.02_11012_0229-0251 - 1736 -,B-CMTY_NAME,I-None,0
1,p_80-ner-event-preanno_NL-HaNA_1.04.02_11012_0229-0251 - 1736 -,B-CMTY_NAME,I-ORG,0
1,p_80-ner-event-preanno_NL-HaNA_1.04.02_11012_0229-0251 - 1736 -,B-CMTY_NAME,I-PER_ATTR,0
1,p_80-ner-event-preanno_NL-HaNA_1.04.02_11012_0229-0251 - 1736 -,B-CMTY_NAME,I-PER_NAME,9
1,p_80-ner-event-preanno_NL-HaNA_1.04.02_11012_0229-0251 - 1736 -,B-CMTY_NAME,I-PRF,0
1,p_80-ner-event-preanno_NL-HaNA_1.04.02_11012_0229-0251 - 1736 -,B-CMTY_NAME,I-SHIP,0
1,p_80-ner-event-preanno_NL-HaNA_1.04.02_11012_0229-0251 - 1736 -,B-CMTY_NAME,I-SHIP_TYPE,0
1,p_80-ner-event-preanno_NL-HaNA_1.04.02_11012_0229-0251 - 1736 -,B-CMTY_NAME,I-STATUS,0
1,p_80-ner-event-preanno_NL-HaNA_1.04.02_11012_0229-0251 - 1736 -,B-CMTY_NAME,O,651
1,p_80-ner-event-preanno_NL-HaNA_1.04.02_11012_0229-0251 - 1736 -,B-CMTY_QUAL,B-CMTY_NAME,0
1,p_80-ner-event-preanno_NL-HaNA_1.04.02_11012_0229-0251 - 1736 -,B-CMTY_QUAL,B-CMTY_QUAL,111
1,p_80-ner-event-preanno_NL-HaNA_1.04.02_11012_0229-0251 - 1736 -,B-CMTY_QUAL,B-CMTY_QUANT,0
1,p_80-ner-event-preanno_NL-HaNA_1.04.02_11012_0229-0251 - 1736 -,B-CMTY_QUAL,B-DATE,0
1,p_80-ner-event-preanno_NL-HaNA_1.04.02_11012_0229-0251 - 1736 -,B-CMTY_QUAL,B-DOC,0
1,p_80-ner-event-preanno_NL-HaNA_1.04.02_11012_0229-0251 - 1736 -,B-CMTY_QUAL,B-ETH_REL,0
1,p_80-ner-event-preanno_NL-HaNA_1.04.02_11012_0229-0251 - 1736 -,B-CMTY_QUAL,B-LOC_ADJ,0
1,p_80-ner-event-preanno_NL-HaNA_1.04.02_11012_0229-0251 - 1736 -,B-CMTY_QUAL,B-LOC_NAME,0
1,p_80-ner-event-preanno_NL-HaNA_1.04.02_11012_0229-0251 - 1736 -,B-CMTY_QUAL,B-None,0
1,p_80-ner-event-preanno_NL-HaNA_1.04.02_11012_0229-0251 - 1736 -,B-CMTY_QUAL,B-ORG,0
1,p_80-ner-event-preanno_NL-HaNA_1.04.02_11012_0229-0251 - 1736 -,B-CMTY_QUAL,B-PER_ATTR,0
1,p_80-ner-event-preanno_NL-HaNA_1.04.02_11012_0229-0251 - 1736 -,B-CMTY_QUAL,B-PER_NAME,0
1,p_80-ner-event-preanno_NL-HaNA_1.04.02_11012_0229-0251 - 1736 -,B-CMTY_QUAL,B-PRF,0
1,p_80-ner-event-preanno_NL-HaNA_1.04.02_11012_0229-0251 - 1736 -,B-CMTY_QUAL,B-SHIP,0
1,p_80-ner-event-preanno_NL-HaNA_1.04.02_11012_0229-0251 - 1736 -,B-CMTY_QUAL,B-SHIP_TYPE,0
1,p_80-ner-event-preanno_NL-HaNA_1.04.02_11012_0229-0251 - 1736 -,B-CMTY_QUAL,B-STATUS,0
1,p_80-ner-event-preanno_NL-HaNA_1.04.02_11012_0229-0251 - 1736 -,B-CMTY_QUAL,I-CMTY_NAME,0
1,p_80-ner-event-preanno_NL-HaNA_1.04.02_11012_0229-0251 - 1736 -,B-CMTY_QUAL,I-CMTY_QUAL,0
1,p_80-ner-event-preanno_NL-HaNA_1.04.02_11012_0229-0251 - 1736 -,B-CMTY_QUAL,I-CMTY_QUANT,0
1,p_80-ner-event-preanno_NL-HaNA_1.04.02_11012_0229-0251 - 1736 -,B-CMTY_QUAL,I-DATE,0
1,p_80-ner-event-preanno_NL-HaNA_1.04.02_11012_0229-0251 - 1736 -,B-CMTY_QUAL,I-DOC,0
1,p_80-ner-event-preanno_NL-HaNA_1.04.02_11012_0229-0251 - 1736 -,B-CMTY_QUAL,I-ETH_REL,0
1,p_80-ner-event-preanno_NL-HaNA_1.04.02_11012_0229-0251 - 1736 -,B-CMTY_QUAL,I-LOC_ADJ,0
1,p_80-ner-event-preanno_NL-HaNA_1.04.02_11012_0229-0251 - 1736 -,B-CMTY_QUAL,I-LOC_NAME,0
1,p_80-ner-event-preanno_NL-HaNA_1.04.02_11012_0229-0251 - 1736 -,B-CMTY_QUAL,I-None,0
1,p_80-ner-event-preanno_NL-HaNA_1.04.02_11012_0229-0251 - 1736 -,B-CMTY_QUAL,I-ORG,0
1,p_80-ner-event-preanno_NL-HaNA_1.04.02_11012_0229-0251 - 1736 -,B-CMTY_QUAL,I-PER_ATTR,0
1,p_80-ner-event-preanno_NL-HaNA_1.04.02_11012_0229-0251 - 1736 -,B-CMTY_QUAL,I-PER_NAME,0
1,p_80-ner-event-preanno_NL-HaNA_1.04.02_11012_0229-0251 - 1736 -,B-CMTY_QUAL,I-PRF,0
1,p_80-ner-event-preanno_NL-HaNA_1.04.02_11012_0229-0251 - 1736 -,B-CMTY_QUAL,I-SHIP,0
1,p_80-ner-event-preanno_NL-HaNA_1.04.02_11012_0229-0251 - 1736 -,B-CMTY_QUAL,I-SHIP_TYPE,0
1,p_80-ner-event-preanno_NL-HaNA_1.04.02_11012_0229-0251 - 1736 -,B-CMTY_QUAL,I-STATUS,0
1,p_80-ner-event-preanno_NL-HaNA_1.04.02_11012_0229-0251 - 1736 -,B-CMTY_QUAL,O,51
1,p_80-ner-event-preanno_NL-HaNA_1.04.02_11012_0229-0251 - 1736 -,B-CMTY_QUANT,B-CMTY_NAME,0
1,p_80-ner-event-preanno_NL-HaNA_1.04.02_11012_0229-0251 - 1736 -,B-CMTY_QUANT,B-CMTY_QUAL,0
1,p_80-ner-event-preanno_NL-HaNA_1.04.02_11012_0229-0251 - 1736 -,B-CMTY_QUANT,B-CMTY_QUANT,40
1,p_80-ner-event-preanno_NL-HaNA_1.04.02_11012_0229-0251 - 1736 -,B-CMTY_QUANT,B-DATE,0
1,p_80-ner-event-preanno_NL-HaNA_1.04.02_11012_0229-0251 - 1736 -,B-CMTY_QUANT,B-DOC,0
1,p_80-ner-event-preanno_NL-HaNA_1.04.02_11012_0229-0251 - 1736 -,B-CMTY_QUANT,B-ETH_REL,0
1,p_80-ner-event-preanno_NL-HaNA_1.04.02_11012_0229-0251 - 1736 -,B-CMTY_QUANT,B-LOC_ADJ,0
1,p_80-ner-event-preanno_NL-HaNA_1.04.02_11012_0229-0251 - 1736 -,B-CMTY_QUANT,B-LOC_NAME,0
1,p_80-ner-event-preanno_NL-HaNA_1.04.02_11012_0229-0251 - 1736 -,B-CMTY_QUANT,B-None,0
1,p_80-ner-event-preanno_NL-HaNA_1.04.02_11012_0229-0251 - 1736 -,B-CMTY_QUANT,B-ORG,0
1,p_80-ner-event-preanno_NL-HaNA_1.04.02_11012_0229-0251 - 1736 -,B-CMTY_QUANT,B-PER_ATTR,0
1,p_80-ner-event-preanno_NL-HaNA_1.04.02_11012_0229-0251 - 1736 -,B-CMTY_QUANT,B-PER_NAME,0
1,p_80-ner-event-preanno_NL-HaNA_1.04.02_11012_0229-0251 - 1736 -,B-CMTY_QUANT,B-PRF,0
1,p_80-ner-event-preanno_NL-HaNA_1.04.02_11012_0229-0251 - 1736 -,B-CMTY_QUANT,B-SHIP,0
1,p_80-ner-event-preanno_NL-HaNA_1.04.02_11012_0229-0251 - 1736 -,B-CMTY_QUANT,B-SHIP_TYPE,0
1,p_80-ner-event-preanno_NL-HaNA_1.04.02_11012_0229-0251 - 1736 -,B-CMTY_QUANT,B-STATUS,0
1,p_80-ner-event-preanno_NL-HaNA_1.04.02_11012_0229-0251 - 1736 -,B-CMTY_QUANT,I-CMTY_NAME,0
1,p_80-ner-event-preanno_NL-HaNA_1.04.02_11012_0229-0251 - 1736 -,B-CMTY_QUANT,I-CMTY_QUAL,0
1,p_80-ner-event-preanno_NL-HaNA_1.04.02_11012_0229-0251 - 1736 -,B-CMTY_QUANT,I-CMTY_QUANT,0
1,p_80-ner-event-preanno_NL-HaNA_1.04.02_11012_0229-0251 - 1736 -,B-CMTY_QUANT,I-DATE,0
1,p_80-ner-event-preanno_NL-HaNA_1.04.02_11012_0229-0251 - 1736 -,B-CMTY_QUANT,I-DOC,0
1,p_80-ner-event-preanno_NL-HaNA_1.04.02_11012_0229-0251 - 1736 -,B-CMTY_QUANT,I-ETH_REL,0
1,p_80-ner-event-preanno_NL-HaNA_1.04.02_11012_0229-0251 - 1736 -,B-CMTY_QUANT,I-LOC_ADJ,0
1,p_80-ner-event-preanno_NL-HaNA_1.04.02_11012_0229-0251 - 1736 -,B-CMTY_QUANT,I-LOC_NAME,0
1,p_80-ner-event-preanno_NL-HaNA_1.04.02_11012_0229-0251 - 1736 -,B-CMTY_QUANT,I-None,0
1,p_80-ner-event-preanno_NL-HaNA_1.04.02_11012_0229-0251 - 1736 -,B-CMTY_QUANT,I-ORG,0
1,p_80-ner-event-preanno_NL-HaNA_1.04.02_11012_0229-0251 - 1736 -,B-CMTY_QUANT,I-PER_ATTR,0
1,p_80-ner-event-preanno_NL-HaNA_1.04.02_11012_0229-0251 - 1736 -,B-CMTY_QUANT,I-PER_NAME,0
1,p_80-ner-event-preanno_NL-HaNA_1.04.02_11012_0229-0251 - 1736 -,B-CMTY_QUANT,I-PRF,0
1,p_80-ner-event-preanno_NL-HaNA_1.04.02_11012_0229-0251 - 1736 -,B-CMTY_QUANT,I-SHIP,0
1,p_80-ner-event-preanno_NL-HaNA_1.04.02_11012_0229-0251 - 1736 -,B-CMTY_QUANT,I-SHIP_TYPE,0
1,p_80-ner-event-preanno_NL-HaNA_1.04.02_11012_0229-0251 - 1736 -,B-CMTY_QUANT,I-STATUS,0
1,p_80-ner-event-preanno_NL-HaNA_1.04.02_11012_0229-0251 - 1736 -,B-CMTY_QUANT,O,16
1,p_80-ner-event-preanno_NL-HaNA_1.04.02_11012_0229-0251 - 1736 -,B-DATE,B-CMTY_NAME,0
1,p_80-ner-event-preanno_NL-HaNA_1.04.02_11012_0229-0251 - 1736 -,B-DATE,B-CMTY_QUAL,0
1,p_80-ner-event-preanno_NL-HaNA_1.04.02_11012_0229-0251 - 1736 -,B-DATE,B-CMTY_QUANT,0
1,p_80-ner-event-preanno_NL-HaNA_1.04.02_11012_0229-0251 - 1736 -,B-DATE,B-DATE,73
1,p_80-ner-event-preanno_NL-HaNA_1.04.02_11012_0229-0251 - 1736 -,B-DATE,B-DOC,0
1,p_80-ner-event-preanno_NL-HaNA_1.04.02_11012_0229-0251 - 1736 -,B-DATE,B-ETH_REL,0
1,p_80-ner-event-preanno_NL-HaNA_1.04.02_11012_0229-0251 - 1736 -,B-DATE,B-LOC_ADJ,0
1,p_80-ner-event-preanno_NL-HaNA_1.04.02_11012_0229-0251 - 1736 -,B-DATE,B-LOC_NAME,0
1,p_80-ner-event-preanno_NL-HaNA_1.04.02_11012_0229-0251 - 1736 -,B-DATE,B-None,0
1,p_80-ner-event-preanno_NL-HaNA_1.04.02_11012_0229-0251 - 1736 -,B-DATE,B-ORG,0
1,p_80-ner-event-preanno_NL-HaNA_1.04.02_11012_0229-0251 - 1736 -,B-DATE,B-PER_ATTR,0
1,p_80-ner-event-preanno_NL-HaNA_1.04.02_11012_0229-0251 - 1736 -,B-DATE,B-PER_NAME,0
1,p_80-ner-event-preanno_NL-HaNA_1.04.02_11012_0229-0251 - 1736 -,B-DATE,B-PRF,0
1,p_80-ner-event-preanno_NL-HaNA_1.04.02_11012_0229-0251 - 1736 -,B-DATE,B-SHIP,0
1,p_80-ner-event-preanno_NL-HaNA_1.04.02_11012_0229-0251 - 1736 -,B-DATE,B-SHIP_TYPE,0
1,p_80-ner-event-preanno_NL-HaNA_1.04.02_11012_0229-0251 - 1736 -,B-DATE,B-STATUS,0
1,p_80-ner-event-preanno_NL-HaNA_1.04.02_11012_0229-0251 - 1736 -,B-DATE,I-CMTY_NAME,0
1,p_80-ner-event-preanno_NL-HaNA_1.04.02_11012_0229-0251 - 1736 -,B-DATE,I-CMTY_QUAL,0
1,p_80-ner-event-preanno_NL-HaNA_1.04.02_11012_0229-0251 - 1736 -,B-DATE,I-CMTY_QUANT,0
1,p_80-ner-event-preanno_NL-HaNA_1.04.02_11012_0229-0251 - 1736 -,B-DATE,I-DATE,1
1,p_80-ner-event-preanno_NL-HaNA_1.04.02_11012_0229-0251 - 1736 -,B-DATE,I-DOC,0
1,p_80-ner-event-preanno_NL-HaNA_1.04.02_11012_0229-0251 - 1736 -,B-DATE,I-ETH_REL,0
1,p_80-ner-event-preanno_NL-HaNA_1.04.02_11012_0229-0251 - 1736 -,B-DATE,I-LOC_ADJ,0
1,p_80-ner-event-preanno_NL-HaNA_1.04.02_11012_0229-0251 - 1736 -,B-DATE,I-LOC_NAME,0
1,p_80-ner-event-preanno_NL-HaNA_1.04.02_11012_0229-0251 - 1736 -,B-DATE,I-None,0
1,p_80-ner-event-preanno_NL-HaNA_1.04.02_11012_0229-0251 - 1736 -,B-DATE,I-ORG,0
1,p_80-ner-event-preanno_NL-HaNA_1.04.02_11012_0229-0251 - 1736 -,B-DATE,I-PER_ATTR,0
1,p_80-ner-event-preanno_NL-HaNA_1.04.02_11012_0229-0251 - 1736 -,B-DATE,I-PER_NAME,0
1,p_80-ner-event-preanno_NL-HaNA_1.04.02_11012_0229-0251 - 1736 -,B-DATE,I-PRF,0
1,p_80-ner-event-preanno_NL-HaNA_1.04.02_11012_0229-0251 - 1736 -,B-DATE,I-SHIP,0
1,p_80-ner-event-preanno_NL-HaNA_1.04.02_11012_0229-0251 - 1736 -,B-DATE,I-SHIP_TYPE,0
1,p_80-ner-event-preanno_NL-HaNA_1.04.02_11012_0229-0251 - 1736 -,B-DATE,I-STATUS,0
1,p_80-ner-event-preanno_NL-HaNA_1.04.02_11012_0229-0251 - 1736 -,B-DATE,O,27
1,p_80-ner-event-preanno_NL-HaNA_1.04.02_11012_0229-0251 - 1736 -,B-DOC,B-CMTY_NAME,0
1,p_80-ner-event-preanno_NL-HaNA_1.04.02_11012_0229-0251 - 1736 -,B-DOC,B-CMTY_QUAL,0
1,p_80-ner-event-preanno_NL-HaNA_1.04.02_11012_0229-0251 - 1736 -,B-DOC,B-CMTY_QUANT,0
1,p_80-ner-event-preanno_NL-HaNA_1.04.02_11012_0229-0251 - 1736 -,B-DOC,B-DATE,0
1,p_80-ner-event-preanno_NL-HaNA_1.04.02_11012_0229-0251 - 1736 -,B-DOC,B-DOC,2
1,p_80-ner-event-preanno_NL-HaNA_1.04.02_11012_0229-0251 - 1736 -,B-DOC,B-ETH_REL,0
1,p_80-ner-event-preanno_NL-HaNA_1.04.02_11012_0229-0251 - 1736 -,B-DOC,B-LOC_ADJ,0
1,p_80-ner-event-preanno_NL-HaNA_1.04.02_11012_0229-0251 - 1736 -,B-DOC,B-LOC_NAME,0
1,p_80-ner-event-preanno_NL-HaNA_1.04.02_11012_0229-0251 - 1736 -,B-DOC,B-None,0
1,p_80-ner-event-preanno_NL-HaNA_1.04.02_11012_0229-0251 - 1736 -,B-DOC,B-ORG,0
1,p_80-ner-event-preanno_NL-HaNA_1.04.02_11012_0229-0251 - 1736 -,B-DOC,B-PER_ATTR,0
1,p_80-ner-event-preanno_NL-HaNA_1.04.02_11012_0229-0251 - 1736 -,B-DOC,B-PER_NAME,0
1,p_80-ner-event-preanno_NL-HaNA_1.04.02_11012_0229-0251 - 1736 -,B-DOC,B-PRF,13
1,p_80-ner-event-preanno_NL-HaNA_1.04.02_11012_0229-0251 - 1736 -,B-DOC,B-SHIP,0
1,p_80-ner-event-preanno_NL-HaNA_1.04.02_11012_0229-0251 - 1736 -,B-DOC,B-SHIP_TYPE,0
1,p_80-ner-event-preanno_NL-HaNA_1.04.02_11012_0229-0251 - 1736 -,B-DOC,B-STATUS,0
1,p_80-ner-event-preanno_NL-HaNA_1.04.02_11012_0229-0251 - 1736 -,B-DOC,I-CMTY_NAME,0
1,p_80-ner-event-preanno_NL-HaNA_1.04.02_11012_0229-0251 - 1736 -,B-DOC,I-CMTY_QUAL,0
1,p_80-ner-event-preanno_NL-HaNA_1.04.02_11012_0229-0251 - 1736 -,B-DOC,I-CMTY_QUANT,0
1,p_80-ner-event-preanno_NL-HaNA_1.04.02_11012_0229-0251 - 1736 -,B-DOC,I-DATE,0
1,p_80-ner-event-preanno_NL-HaNA_1.04.02_11012_0229-0251 - 1736 -,B-DOC,I-DOC,0
1,p_80-ner-event-preanno_NL-HaNA_1.04.02_11012_0229-0251 - 1736 -,B-DOC,I-ETH_REL,0
1,p_80-ner-event-preanno_NL-HaNA_1.04.02_11012_0229-0251 - 1736 -,B-DOC,I-LOC_ADJ,0
1,p_80-ner-event-preanno_NL-HaNA_1.04.02_11012_0229-0251 - 1736 -,B-DOC,I-LOC_NAME,0
1,p_80-ner-event-preanno_NL-HaNA_1.04.02_11012_0229-0251 - 1736 -,B-DOC,I-None,0
1,p_80-ner-event-preanno_NL-HaNA_1.04.02_11012_0229-0251 - 1736 -,B-DOC,I-ORG,0
1,p_80-ner-event-preanno_NL-HaNA_1.04.02_11012_0229-0251 - 1736 -,B-DOC,I-PER_ATTR,0
1,p_80-ner-event-preanno_NL-HaNA_1.04.02_11012_0229-0251 - 1736 -,B-DOC,I-PER_NAME,0
1,p_80-ner-event-preanno_NL-HaNA_1.04.02_11012_0229-0251 - 1736 -,B-DOC,I-PRF,0
1,p_80-ner-event-preanno_NL-HaNA_1.04.02_11012_0229-0251 - 1736 -,B-DOC,I-SHIP,0
1,p_80-ner-event-preanno_NL-HaNA_1.04.02_11012_0229-0251 - 1736 -,B-DOC,I-SHIP_TYPE,0
1,p_80-ner-event-preanno_NL-HaNA_1.04.02_11012_0229-0251 - 1736 -,B-DOC,I-STATUS,0
1,p_80-ner-event-preanno_NL-HaNA_1.04.02_11012_0229-0251 - 1736 -,B-DOC,O,44
1,p_80-ner-event-preanno_NL-HaNA_1.04.02_11012_0229-0251 - 1736 -,B-ETH_REL,B-CMTY_NAME,0
1,p_80-ner-event-preanno_NL-HaNA_1.04.02_11012_0229-0251 - 1736 -,B-ETH_REL,B-CMTY_QUAL,0
1,p_80-ner-event-preanno_NL-HaNA_1.04.02_11012_0229-0251 - 1736 -,B-ETH_REL,B-CMTY_QUANT,0
1,p_80-ner-event-preanno_NL-HaNA_1.04.02_11012_0229-0251 - 1736 -,B-ETH_REL,B-DATE,0
1,p_80-ner-event-preanno_NL-HaNA_1.04.02_11012_0229-0251 - 1736 -,B-ETH_REL,B-DOC,0
1,p_80-ner-event-preanno_NL-HaNA_1.04.02_11012_0229-0251 - 1736 -,B-ETH_REL,B-ETH_REL,0
1,p_80-ner-event-preanno_NL-HaNA_1.04.02_11012_0229-0251 - 1736 -,B-ETH_REL,B-LOC_ADJ,0
1,p_80-ner-event-preanno_NL-HaNA_1.04.02_11012_0229-0251 - 1736 -,B-ETH_REL,B-LOC_NAME,0
1,p_80-ner-event-preanno_NL-HaNA_1.04.02_11012_0229-0251 - 1736 -,B-ETH_REL,B-None,0
1,p_80-ner-event-preanno_NL-HaNA_1.04.02_11012_0229-0251 - 1736 -,B-ETH_REL,B-ORG,0
1,p_80-ner-event-preanno_NL-HaNA_1.04.02_11012_0229-0251 - 1736 -,B-ETH_REL,B-PER_ATTR,0
1,p_80-ner-event-preanno_NL-HaNA_1.04.02_11012_0229-0251 - 1736 -,B-ETH_REL,B-PER_NAME,0
1,p_80-ner-event-preanno_NL-HaNA_1.04.02_11012_0229-0251 - 1736 -,B-ETH_REL,B-PRF,0
1,p_80-ner-event-preanno_NL-HaNA_1.04.02_11012_0229-0251 - 1736 -,B-ETH_REL,B-SHIP,0
1,p_80-ner-event-preanno_NL-HaNA_1.04.02_11012_0229-0251 - 1736 -,B-ETH_REL,B-SHIP_TYPE,0
1,p_80-ner-event-preanno_NL-HaNA_1.04.02_11012_0229-0251 - 1736 -,B-ETH_REL,B-STATUS,0
1,p_80-ner-event-preanno_NL-HaNA_1.04.02_11012_0229-0251 - 1736 -,B-ETH_REL,I-CMTY_NAME,0
1,p_80-ner-event-preanno_NL-HaNA_1.04.02_11012_0229-0251 - 1736 -,B-ETH_REL,I-CMTY_QUAL,0
1,p_80-ner-event-preanno_NL-HaNA_1.04.02_11012_0229-0251 - 1736 -,B-ETH_REL,I-CMTY_QUANT,0
1,p_80-ner-event-preanno_NL-HaNA_1.04.02_11012_0229-0251 - 1736 -,B-ETH_REL,I-DATE,0
1,p_80-ner-event-preanno_NL-HaNA_1.04.02_11012_0229-0251 - 1736 -,B-ETH_REL,I-DOC,0
1,p_80-ner-event-preanno_NL-HaNA_1.04.02_11012_0229-0251 - 1736 -,B-ETH_REL,I-ETH_REL,0
1,p_80-ner-event-preanno_NL-HaNA_1.04.02_11012_0229-0251 - 1736 -,B-ETH_REL,I-LOC_ADJ,0
1,p_80-ner-event-preanno_NL-HaNA_1.04.02_11012_0229-0251 - 1736 -,B-ETH_REL,I-LOC_NAME,0
1,p_80-ner-event-preanno_NL-HaNA_1.04.02_11012_0229-0251 - 1736 -,B-ETH_REL,I-None,0
1,p_80-ner-event-preanno_NL-HaNA_1.04.02_11012_0229-0251 - 1736 -,B-ETH_REL,I-ORG,0
1,p_80-ner-event-preanno_NL-HaNA_1.04.02_11012_0229-0251 - 1736 -,B-ETH_REL,I-PER_ATTR,0
1,p_80-ner-event-preanno_NL-HaNA_1.04.02_11012_0229-0251 - 1736 -,B-ETH_REL,I-PER_NAME,0
1,p_80-ner-event-preanno_NL-HaNA_1.04.02_11012_0229-0251 - 1736 -,B-ETH_REL,I-PRF,0
1,p_80-ner-event-preanno_NL-HaNA_1.04.02_11012_0229-0251 - 1736 -,B-ETH_REL,I-SHIP,0
1,p_80-ner-event-preanno_NL-HaNA_1.04.02_11012_0229-0251 - 1736 -,B-ETH_REL,I-SHIP_TYPE,0
1,p_80-ner-event-preanno_NL-HaNA_1.04.02_11012_0229-0251 - 1736 -,B-ETH_REL,I-STATUS,0
1,p_80-ner-event-preanno_NL-HaNA_1.04.02_11012_0229-0251 - 1736 -,B-ETH_REL,O,0
1,p_80-ner-event-preanno_NL-HaNA_1.04.02_11012_0229-0251 - 1736 -,B-LOC_ADJ,B-CMTY_NAME,0
1,p_80-ner-event-preanno_NL-HaNA_1.04.02_11012_0229-0251 - 1736 -,B-LOC_ADJ,B-CMTY_QUAL,0
1,p_80-ner-event-preanno_NL-HaNA_1.04.02_11012_0229-0251 - 1736 -,B-LOC_ADJ,B-CMTY_QUANT,0
1,p_80-ner-event-preanno_NL-HaNA_1.04.02_11012_0229-0251 - 1736 -,B-LOC_ADJ,B-DATE,0
1,p_80-ner-event-preanno_NL-HaNA_1.04.02_11012_0229-0251 - 1736 -,B-LOC_ADJ,B-DOC,0
1,p_80-ner-event-preanno_NL-HaNA_1.04.02_11012_0229-0251 - 1736 -,B-LOC_ADJ,B-ETH_REL,0
1,p_80-ner-event-preanno_NL-HaNA_1.04.02_11012_0229-0251 - 1736 -,B-LOC_ADJ,B-LOC_ADJ,8
1,p_80-ner-event-preanno_NL-HaNA_1.04.02_11012_0229-0251 - 1736 -,B-LOC_ADJ,B-LOC_NAME,10
1,p_80-ner-event-preanno_NL-HaNA_1.04.02_11012_0229-0251 - 1736 -,B-LOC_ADJ,B-None,0
1,p_80-ner-event-preanno_NL-HaNA_1.04.02_11012_0229-0251 - 1736 -,B-LOC_ADJ,B-ORG,0
1,p_80-ner-event-preanno_NL-HaNA_1.04.02_11012_0229-0251 - 1736 -,B-LOC_ADJ,B-PER_ATTR,0
1,p_80-ner-event-preanno_NL-HaNA_1.04.02_11012_0229-0251 - 1736 -,B-LOC_ADJ,B-PER_NAME,0
1,p_80-ner-event-preanno_NL-HaNA_1.04.02_11012_0229-0251 - 1736 -,B-LOC_ADJ,B-PRF,0
1,p_80-ner-event-preanno_NL-HaNA_1.04.02_11012_0229-0251 - 1736 -,B-LOC_ADJ,B-SHIP,0
1,p_80-ner-event-preanno_NL-HaNA_1.04.02_11012_0229-0251 - 1736 -,B-LOC_ADJ,B-SHIP_TYPE,0
1,p_80-ner-event-preanno_NL-HaNA_1.04.02_11012_0229-0251 - 1736 -,B-LOC_ADJ,B-STATUS,0
